onset	duration	sample	value
38.9267578125	n/a	39861	2131001
38.9267578125	n/a	39861	1110001
38.9267578125	n/a	39861	1211001
38.9267578125	n/a	39861	2411021
38.9267578125	n/a	39861	2632001
38.9267578125	n/a	39861	1520001
38.9267578125	n/a	39861	3100001
38.9267578125	n/a	39861	2801001
39.8613281250	n/a	40818	1211002
39.8613281250	n/a	40818	2411022
39.8613281250	n/a	40818	1233001
39.8613281250	n/a	40818	2421011
39.8613281250	n/a	40818	4211301
39.9287109375	n/a	40887	1520002
39.9287109375	n/a	40887	2632002
39.9287109375	n/a	40887	2611001
40.6630859375	n/a	41639	2310001
40.9296875000	n/a	41912	2801002
41.5810546875	n/a	42579	2310002
41.5810546875	n/a	42579	4111101
41.6806640625	n/a	42681	4122301
43.1503906250	n/a	44186	1420001
46.1210937500	n/a	47228	2320001
46.1708984375	n/a	47279	2551001
46.1708984375	n/a	47279	2731221
46.9052734375	n/a	48031	4111201
46.9052734375	n/a	48031	2781021
46.9228515625	n/a	48049	2541001
46.9394531250	n/a	48066	1320001
46.9560546875	n/a	48083	4122101
47.1230468750	n/a	48254	2320002
47.1230468750	n/a	48254	4313001
47.1230468750	n/a	48254	2511001
47.1230468750	n/a	48254	2751021
47.1230468750	n/a	48254	2752021
48.1748046875	n/a	49331	2731222
48.9091796875	n/a	50083	2781022
49.1259765625	n/a	50305	2751022
49.1923828125	n/a	50373	2551001
49.1923828125	n/a	50373	2731221
50.0273437500	n/a	51228	1420002
51.1953125000	n/a	52424	2731222
52.1308593750	n/a	53382	2752022
52.2304687500	n/a	53484	2310001
52.9980468750	n/a	54270	2310002
52.9980468750	n/a	54270	4111101
57.5556640625	n/a	58937	2310001
58.3730468750	n/a	59774	2310002
58.3730468750	n/a	59774	4111101
59.1240234375	n/a	60543	1320002
63.2978515625	n/a	64817	2310001
63.9482421875	n/a	65483	2310002
63.9482421875	n/a	65483	4111101
67.1699218750	n/a	68782	1310001
70.0410156250	n/a	71722	2310001
71.0429687500	n/a	72748	2310002
71.0429687500	n/a	72748	4111101
72.6621093750	n/a	74406	1420001
73.1962890625	n/a	74953	2571001
73.1962890625	n/a	74953	3100002
73.1962890625	n/a	74953	3100001
73.1962890625	n/a	74953	2801001
74.9658203125	n/a	76765	1420002
75.1992187500	n/a	77004	2801002
76.2343750000	n/a	78064	1420001
76.5683593750	n/a	78406	2320001
77.3691406250	n/a	79226	2320002
77.3691406250	n/a	79226	4121101
78.1708984375	n/a	80047	1420002
